#n	R_A1 / 1/s
1	66
2	64
3	70
4	68
5	58
6	68
7	69
8	61
9	70
10	58
11	70
12	79
13	44
14	72
15	57
16	72
17	56
18	67
19	68
20	64
21	75
22	71
23	57
24	73
25	61
26	62
27	69
28	74
29	61
30	62
31	71
32	76
33	63
34	62
35	73
36	73
37	67
38	52
39	69
40	78
41	67
42	65
43	57
44	66
45	55
46	68
47	61
48	63
49	76
50	53
51	69
52	58
53	58
54	68
55	69
56	65
57	72
58	62
59	84
60	73
61	76
62	52
63	69
64	71
65	74
66	59
67	61
68	56
69	74
70	77
71	73
72	67
73	64
74	65
75	63
76	53
77	58
78	55
79	67
80	62
81	59
82	66
83	44
84	61
85	57
86	60
87	58
88	72
89	77
90	60
91	51
92	58
93	42
94	76
95	68
96	59
97	62
98	71
99	70
100	65
