#n	R_A1 / 1/s
1	39
2	41
3	37
4	41
5	45
6	52
7	37
8	50
9	39
10	40
11	48
12	37
13	31
14	48
15	51
16	44
17	38
18	45
19	46
20	53
21	55
22	39
23	50
24	48
25	56
26	50
27	42
28	51
29	45
30	50
31	42
32	48
33	52
34	53
35	50
36	43
37	59
38	47
39	46
40	49
41	48
42	41
43	49
44	47
45	49
46	32
47	47
48	51
49	56
50	46
51	51
52	54
53	44
54	53
55	38
56	43
57	52
58	54
59	38
60	57
61	63
62	45
63	57
64	53
65	45
66	54
67	39
68	41
69	43
70	57
71	36
72	47
73	34
74	47
75	41
76	58
77	45
78	57
79	48
80	50
81	59
82	51
83	54
84	59
85	46
86	47
87	47
88	33
89	48
90	55
91	41
92	53
93	41
94	53
95	57
96	57
97	50
98	57
99	42
100	45
101	57
