#n	R_A1 / 1/s
1	27
2	26
3	33
4	32
5	25
6	30
7	30
8	28
9	31
10	33
11	29
12	15
13	34
14	20
15	19
16	26
17	21
18	27
19	32
20	29
21	35
22	23
23	33
24	33
25	23
26	30
27	28
28	36
29	26
30	37
31	32
32	32
33	34
34	30
35	29
36	37
37	18
38	23
39	31
40	19
41	20
42	28
43	29
44	25
45	33
46	24
47	21
48	28
49	30
50	39
51	26
52	23
53	34
54	32
55	28
56	43
57	30
58	34
59	32
60	35
61	33
62	26
63	25
64	27
65	30
66	27
67	28
68	23
69	29
70	28
71	31
72	25
73	37
74	29
75	23
76	17
77	39
78	19
79	32
80	25
81	31
82	29
83	23
84	38
85	33
86	23
87	40
88	28
89	17
90	29
91	31
92	33
93	27
94	36
95	24
96	32
97	26
98	32
99	31
100	31
