#n	R_A1 / 1/s
1	84
2	106
3	100
4	103
5	110
6	101
7	99
8	109
9	92
10	111
11	95
12	85
13	97
14	104
15	98
16	96
17	97
18	98
19	95
20	115
21	79
22	94
23	90
24	90
25	123
26	101
27	99
28	102
29	104
30	93
31	107
32	96
33	108
34	97
35	89
36	104
37	106
38	99
39	105
40	103
41	92
42	89
43	110
44	108
45	86
46	109
47	117
48	110
49	98
50	104
51	95
52	102
53	98
54	103
55	90
56	105
57	109
58	109
59	110
60	104
61	111
62	101
63	113
64	92
65	92
66	101
67	94
68	104
69	107
70	97
71	120
72	127
73	113
74	99
75	118
76	127
77	101
78	113
79	119
80	107
81	119
82	102
83	96
84	102
85	92
86	92
87	95
88	99
89	106
90	90
91	102
92	101
93	98
94	124
95	106
96	104
97	104
98	94
99	105
100	100
