#n	R_A1 / 1/s
1	283
2	273
3	269
4	288
5	274
6	308
7	269
8	253
9	262
10	280
11	258
12	287
13	271
14	274
15	298
16	249
17	273
18	288
19	277
20	284
21	281
22	264
23	279
24	255
25	264
26	285
27	294
28	251
29	281
30	255
31	258
32	285
33	299
34	267
35	248
36	271
37	272
38	287
39	287
40	311
41	256
42	302
43	266
44	299
45	306
46	273
47	270
48	278
49	294
50	274
51	301
52	317
53	273
54	308
55	242
56	290
57	282
58	269
59	270
60	297
61	260
62	278
63	264
64	291
65	257
66	307
67	284
68	279
69	284
70	265
71	270
72	289
73	272
74	282
75	313
76	278
77	284
78	274
79	291
80	278
81	267
82	276
83	270
84	268
85	297
86	272
87	280
88	274
89	302
90	257
91	295
92	270
93	297
94	279
95	296
96	262
97	294
98	257
99	301
100	300
101	248
