#n	R_A1 / 1/s
1	170
2	164
3	149
4	151
5	160
6	194
7	144
8	135
9	168
10	178
11	173
12	142
13	157
14	173
15	165
16	169
17	157
18	173
19	187
20	160
21	174
22	173
23	151
24	152
25	179
26	154
27	166
28	171
29	172
30	165
31	154
32	171
33	150
34	167
35	155
36	172
37	169
38	177
39	141
40	188
41	150
42	169
43	143
44	165
45	165
46	154
47	171
48	164
49	181
50	174
51	148
52	170
53	179
54	167
55	189
56	169
57	181
58	171
59	171
60	174
61	167
62	154
63	162
64	156
65	166
66	189
67	160
68	164
69	169
70	172
71	184
72	147
73	142
74	155
75	172
76	179
77	129
78	185
79	157
80	197
81	162
82	170
83	186
84	177
85	156
86	161
87	176
88	140
89	158
90	206
91	150
92	180
93	190
94	163
95	195
96	158
97	153
98	178
99	142
100	151
