#n	R_A1 / 1/s
1	15
2	14
3	22
4	19
5	16
6	20
7	15
8	14
9	11
10	15
11	24
12	10
13	17
14	10
15	18
16	11
17	18
18	15
19	18
20	25
21	15
22	13
23	6
24	19
25	20
26	11
27	24
28	19
29	15
30	23
31	18
32	14
33	14
34	16
35	17
36	23
37	16
38	14
39	16
40	12
41	25
42	21
43	17
44	9
45	12
46	18
47	16
48	13
49	17
50	15
51	17
52	19
53	24
54	15
55	14
56	25
57	12
58	16
59	15
60	18
61	15
62	12
63	15
64	15
65	15
66	16
67	13
68	22
69	24
70	11
71	18
72	30
73	16
74	27
75	20
76	13
77	17
78	17
79	28
80	17
81	18
82	23
83	18
84	15
85	15
86	22
87	23
88	17
89	19
90	12
91	22
92	12
93	17
94	12
95	17
96	16
97	21
98	17
99	14
100	20
101	14
